Project ID,Name,ISO,Status,Queue Date,Withdrawn Date,County,State,Zone,MW Capacity,Fuel Type,Proposed Date
669,Offshore Wind,ISONE,Withdrawn,2017-07-25,2019-02-14,,MA,RI,288.00,Wind,2023-12-01
670,Three Corners Solar,ISONE,Done,2017-07-25,,Somerset,ME,ME,113.40,Solar,2024-07-27
671,Solar,ISONE,Withdrawn,2017-07-26,2017-10-25,Hartford,CT,CT,26.00,Solar,2019-12-01
672,Wind,ISONE,Withdrawn,2017-07-26,2019-10-22,Aroostook,ME,BHE,630.00,Wind,2022-12-31
673,wind,ISONE,Withdrawn,2017-07-26,2017-11-27,Franklin,VT,VT,20.00,Wind,2020-12-31
674,Shaftsbury Solar,ISONE,Active,2017-07-28,,Bennington,VT,VT,20.00,Solar,2028-01-01
675,Solar,ISONE,Withdrawn,2017-07-28,2017-09-27,New London,CT,CT,22.00,Solar,2019-12-31
676,Claremont Solar,ISONE,Withdrawn,2017-08-03,2021-10-05,Sullivan,NH,NH,20.00,Solar,2023-07-01
677,Solar,ISONE,Withdrawn,2017-08-03,2017-10-24,Grafton,NH,NH,20.00,Solar,2019-07-01
678,Solar,ISONE,Withdrawn,2017-08-03,2017-10-24,Grafton,NH,NH,20.00,Solar,2019-07-01
679,Solar,ISONE,Withdrawn,2017-08-03,2021-01-26,Hillsborough,NH,VT,20.00,Solar,2022-07-01
680,Fair Haven Solar,ISONE,Active,2017-08-03,,Rutland,VT,VT,20.00,Solar,2027-07-01
681,Solar,ISONE,Withdrawn,2017-08-03,2021-01-26,Grafton,NH,NH,20.00,Solar,2022-07-01
682,solar with battery,ISONE,Withdrawn,2017-09-18,2018-07-24,Worcester,MA,CMA,20.00,Hybrid,2020-12-01
683,Solar,ISONE,Withdrawn,2017-10-20,2019-05-21,Grafton,NH,NH,20.00,Solar,2020-07-01
684,Solar,ISONE,Withdrawn,2017-10-20,2019-05-10,Grafton,NH,NH,20.00,Solar,2020-07-01
685,Solar,ISONE,Withdrawn,2017-10-20,2019-11-26,Coos,NH,NH,20.00,Solar,2022-07-01
686,Solar,ISONE,Withdrawn,2017-10-24,2020-03-12,Berkshire,MA,WMA,19.98,Solar,2021-12-15
687,Energy Storage,ISONE,Withdrawn,2017-11-21,2019-02-06,Barnstable,MA,SEMA,150.00,Storage,2021-12-31
688,Energy Storage,ISONE,Withdrawn,2017-11-21,2018-02-09,Worcester,MA,CMA,50.00,Storage,2021-12-31
689,Energy Storage,ISONE,Withdrawn,2017-11-21,2020-02-14,Middlesex,MA,BOST,100.00,Storage,2023-05-31
690,Energy Storage,ISONE,Withdrawn,2017-11-21,2018-02-09,Bristol,MA,SEMA,100.00,Storage,2021-12-31
691,University Solar,ISONE,Done,2017-11-20,,Kent,RI,RI,31.34,Solar,2020-09-15
692,Solar,ISONE,Done,2017-11-20,,Providence,RI,RI,16.25,Solar,2019-05-24
693,Alton Solar,ISONE,Done,2017-11-20,,Washington,RI,RI,13.88,Solar,2020-04-30
694,Solar,ISONE,Withdrawn,2017-11-20,2020-08-14,Washington,RI,RI,7.00,Solar,2020-09-01
695,Solar,ISONE,Withdrawn,2017-11-20,2020-08-14,Washington,RI,RI,6.12,Solar,2020-09-01
696,Johnston Landfill Wind,ISONE,Done,2017-11-27,,Providence,RI,RI,21.00,Wind,2018-12-20
697,Solar,ISONE,Done,2017-12-07,,Worcester,MA,CMA,5.97,Solar,2020-02-05
698,Solar,ISONE,Done,2017-12-07,,Worcester,MA,CMA,8.04,Solar,2020-02-05
699,Offshore Wind with battery addition,ISONE,Withdrawn,2017-12-13,2019-02-14,,MA,RI,875.00,Wind,2023-05-31
700,Park City Offshore Wind,ISONE,Active,2017-12-15,,,MA,SEMA,791.00,Wind,2029-12-31
701,Offshore Wind,ISONE,Withdrawn,2017-12-15,2019-02-14,,MA,RI,400.00,Wind,2023-12-01
702,Solar,ISONE,Done,2018-01-24,,Plymouth,MA,SEMA,9.50,Solar,2019-07-10
703,Solar,ISONE,Done,2018-01-24,,Plymouth,MA,SEMA,6.75,Solar,2019-04-23
705,Combined Cycle CNR,ISONE,Withdrawn,2018-01-26,2019-11-26,Providence ,RI,RI,1030.00,Thermal,2023-05-31
706,Beacon Falls Energy Park CNR only,ISONE,Withdrawn,2018-02-21,2020-01-30,New Haven,CT,CT,62.90,Other,2022-04-01
707,Solar,ISONE,Withdrawn,2018-02-21,2019-04-03,Windham,CT,CT,7.50,Solar,2019-04-01
708,Solar,ISONE,Withdrawn,2018-02-21,2024-05-10,Litchfield,CT,CT,20.00,Solar,2024-02-01
709,Fuel Cell,ISONE,Withdrawn,2018-02-21,2020-10-01,Hartford,CT,CT,14.80,Other,2021-01-01
710,Solar,ISONE,Done,2018-02-21,,Litchfield,CT,CT,19.80,Solar,2025-02-24
711,Solar,ISONE,Done,2018-02-21,,New London,CT,CT,9.99,Solar,2024-03-30
712,Solar,ISONE,Withdrawn,2018-02-21,2023-02-15,Windham,CT,CT,20.00,Solar,2025-06-30
713,Solar,ISONE,Done,2018-02-21,,Hartford,CT,CT,26.40,Solar,2019-12-10
714,Solar,ISONE,Withdrawn,2018-02-21,2023-03-09,Windham,CT,CT,20.00,Solar,2023-06-01
715,Fusion Solar Center,ISONE,Done,2018-02-21,,New London,CT,CT,20.00,Solar,2018-04-18
716,Solar,ISONE,Done,2018-02-21,,New London,CT,CT,17.73,Solar,2023-08-18
717,Battery Storage,ISONE,Withdrawn,2018-02-21,2022-05-26,Hartford,CT,CT,20.00,Storage,2022-02-01
718,Solar,ISONE,Withdrawn,2018-02-21,2018-03-02,New London,CT,CT,6.00,Solar,2019-04-02
719,Solar,ISONE,Withdrawn,2018-02-21,2018-04-25,Hartford,CT,CT,19.92,Solar,2021-01-01
720,Solar,ISONE,Done,2018-02-21,,New London,CT,CT,15.00,Solar,2022-10-01
721,Solar,ISONE,Withdrawn,2018-02-21,2018-04-25,Hartford,CT,CT,26.40,Solar,2020-01-01
722,Solar,ISONE,Withdrawn,2018-02-21,2018-04-25,Hartford,CT,CT,24.60,Solar,2020-01-01
723,Battery Storage,ISONE,Withdrawn,2018-03-01,2019-03-27,Barnstable,MA,SEMA,142.80,Storage,2021-05-31
724,NTE Connecticut,ISONE,Withdrawn,2018-03-07,2023-07-12,Windham,CT,CT,671.00,Thermal,2025-02-28
725,Wallingford Solar,ISONE,Done,2018-03-20,,New Haven,CT,SWCT,14.97,Solar,2020-12-18
726,Cranberry Point Energy Storage,ISONE,Done,2018-03-21,,Plymouth,MA,SEMA,150.00,Storage,2025-05-16
727,Chariot Solar,ISONE,Withdrawn,2018-04-10,2025-01-13,Cheshire,NH,VT,49.50,Solar,2024-12-15
728,Vernon Station Incremental Capacity Increase,ISONE,Done,2018-04-02,,Windham,VT,VT,34.90,Hydro,2019-03-31
729,Wind,ISONE,Withdrawn,2018-04-12,2020-12-01,Aroostook,ME,BHE,103.50,Wind,2022-11-20
730,Wind,ISONE,Withdrawn,2018-04-12,2020-12-01,Aroostook,ME,BHE,103.50,Wind,2022-11-20
731,Wind,ISONE,Withdrawn,2018-04-12,2020-12-01,Aroostook,ME,BHE,103.50,Wind,2022-11-20
732,Wind,ISONE,Withdrawn,2018-04-12,2020-12-01,Aroostook,ME,BHE,103.50,Wind,2022-11-20
733,Wind,ISONE,Withdrawn,2018-04-12,2020-12-01,Aroostook,ME,BHE,103.50,Wind,2022-11-20
734,Wind,ISONE,Withdrawn,2018-04-12,2019-02-07,Aroostook,ME,BHE,600.60,Wind,2021-12-01
735,Wind,ISONE,Withdrawn,2018-04-12,2019-02-07,Aroostook,ME,BHE,600.60,Wind,2021-12-01
739,Wind,ISONE,Withdrawn,2018-04-12,2019-01-16,Somerset,ME,ME,89.70,Wind,2020-01-30
744,Wind,ISONE,Withdrawn,2018-04-12,2019-02-07,Franklin,ME,ME,150.00,Wind,2022-12-01
745,Wind,ISONE,Withdrawn,2018-04-12,2019-08-27,Franklin,ME,ME,241.20,Wind,2021-10-29
746,Wind,ISONE,Withdrawn,2018-04-12,2019-08-27,Franklin,ME,ME,214.30,Wind,2021-12-15
747,Battery storage addition (see Q745),ISONE,Withdrawn,2018-04-12,2019-08-27,Franklin,ME,ME,265.60,Wind,2021-10-31
748,Battery storage addition (see Q746),ISONE,Withdrawn,2018-04-12,2019-08-27,Franklin,ME,ME,238.60,Wind,2021-10-31
749,Solar,ISONE,Withdrawn,2018-04-12,2019-08-27,Franklin,ME,ME,150.00,Solar,2021-10-31
750,Solar,ISONE,Withdrawn,2018-04-12,2019-08-06,Franklin,VT,VT,20.00,Solar,2021-11-01
751,Solar,ISONE,Withdrawn,2018-04-12,2020-08-12,Orange,VT,VT,20.00,Solar,2021-11-01
752,Energy Storage,ISONE,Withdrawn,2018-04-19,2019-05-13,Bristol,MA,SEMA,102.85,Storage,2022-05-02
753,Solar,ISONE,Withdrawn,2018-04-20,2019-08-06,Franklin,VT,VT,20.00,Solar,2021-11-01
754,Solar,ISONE,Withdrawn,2018-04-25,2021-10-31,Cheshire,NH,NH,30.00,Solar,2024-07-30
755,Bingham Wind CNR Only,ISONE,Done,2018-04-25,,Somerset,ME,ME,184.80,Wind,2016-12-13
756,Solar,ISONE,Withdrawn,2018-04-26,2020-08-12,Kennebec,ME,ME,20.00,Solar,2021-11-01
757,Solar,ISONE,Withdrawn,2018-04-26,2020-08-12,Somerset,ME,ME,20.00,Solar,2021-11-01
758,Ocean State Power uprate,ISONE,Done,2018-04-26,,Providence,RI,RI,631.20,Thermal,2026-05-27
759,Wallingford GT Uprate,ISONE,Done,2018-04-26,,New Haven,CT,SWCT,350.00,Thermal,2022-05-31
760,Downeast Wind,ISONE,Done,2018-04-26,,Washington,ME,BHE,126.00,Wind,2025-05-29
761,Storage,ISONE,Withdrawn,2018-04-27,2020-03-26,Middlesex,MA,BOST,150.00,Storage,2021-05-31
762,Solar,ISONE,Withdrawn,2018-04-27,2018-05-18,Rutland,VT,VT,22.50,Solar,2020-08-01
763,Davenport Solar,ISONE,Withdrawn,2018-04-27,2022-06-14,Rutland,VT,VT,15.00,Solar,2021-12-01
764,Solar,ISONE,Done,2018-05-09,,Providence,RI,RI,10.00,Solar,2019-09-30
765,Solar,ISONE,Withdrawn,2018-05-09,2021-01-25,Providence,RI,RI,10.00,Solar,2021-07-15
766,Solar,ISONE,Withdrawn,2018-05-22,2025-06-13,Washington,RI,RI,5.20,Solar,2025-03-28
767,Solar,ISONE,Withdrawn,2018-06-13,2019-06-03,Fairfield,ME,ME,20.00,Solar,2020-11-30
768,Solar with battery addition,ISONE,Done,2018-06-13,,Hampshire,MA,WMA,6.14,Hybrid,2019-09-03
769,Wind,ISONE,Withdrawn,2018-06-13,2018-08-21,Berkshire,MA,WMA,7.50,Wind,2020-03-01
770,Solar,ISONE,Withdrawn,2018-06-20,2018-07-27,Rockingham,NH,NH,10.00,Solar,2019-06-01
771,Battery Storage,ISONE,Withdrawn,2018-07-26,2018-08-28,Penobscot,ME,BHE,19.01,Storage,2019-06-01
772,"Combined Reciprocating, Solar and Battery",ISONE,Done,2018-08-07,,Middlesex,MA,BOST,7.81,Hybrid,2019-06-03
774,Solar,ISONE,Withdrawn,2018-08-13,2025-06-13,Washington,RI,SEMA,8.00,Solar,2021-07-15
775,Solar,ISONE,Withdrawn,2018-08-20,2020-08-21,Kennebec,ME,ME,20.00,Solar,2021-11-01
776,Solar,ISONE,Withdrawn,2018-08-29,2018-10-17,North Kingstown,RI,SEMA,10.00,Solar,2019-10-01
777,Solar,ISONE,Withdrawn,2018-08-29,2019-10-17,North Kingstown,RI,SEMA,40.00,Solar,2020-08-01
778,Kearsarge Solar with battery ,ISONE,Done,2018-08-31,,Norfolk,MA,SEMA,5.40,Hybrid,2021-12-21
779,Solar with Battery,ISONE,Done,2018-09-04,,Worcester,MA,WMA,9.98,Hybrid,2021-08-03
780,"Combined Reciprocating, Solar and Battery modification",ISONE,Withdrawn,2018-09-11,2025-06-13,Middlesex,MA,BOST,7.81,Hybrid,2022-05-31
781,Revoultion Offshore wind,ISONE,Active,2018-09-13,,,RI,RI,704.00,Wind,2026-11-05
782,Offshore Wind,ISONE,Withdrawn,2018-09-13,2019-09-27,,RI,RI,352.00,Wind,2024-12-01
784,CPV Towantic incremental,ISONE,Done,2018-09-18,,New Haven,CT,SWCT,845.50,Thermal,2020-03-01
785,Tilton Heights Energy Center,ISONE,Withdrawn,2018-09-26,2024-11-27,Belknap,NH,NH,19.90,Solar,2025-09-25
786,Keay Brook Energy Solar,ISONE,Withdrawn,2018-09-26,2024-11-27,York,ME,ME,19.90,Solar,2025-09-25
787,Black Hill Point Energy Center,ISONE,Withdrawn,2018-09-26,2024-11-27,Windham,CT,CT,19.90,Solar,2025-09-25
788,Solar,ISONE,Withdrawn,2018-09-28,2022-09-09,New London,CT,CT,19.90,Solar,2023-12-31
789,CHP,ISONE,Withdrawn,2018-09-28,2025-06-13,Newport,RI,RI,6.27,Thermal,2021-06-30
790,Solar,ISONE,Withdrawn,2018-10-11,2019-02-13,Coos,NH,NH,15.00,Solar,2020-07-01
791,Offshore Wind,ISONE,Withdrawn,2018-10-19,2020-03-05,,CT,CT,805.00,Wind,2023-05-31
792,Offshore Wind,ISONE,Withdrawn,2018-10-19,2022-01-13,,CT,CT,805.00,Wind,2023-05-31
793,Solar (QF),ISONE,Withdrawn,2018-10-26,2025-06-13,North Kingstown,RI,RI,40.00,Solar,2025-04-01
794,Solar (QF),ISONE,Withdrawn,2018-10-26,2025-06-13,North Kingstown,RI,RI,10.00,Solar,2025-04-01
795,Solar (QF),ISONE,Withdrawn,2018-10-26,2022-04-04,North Kingstown,RI,RI,56.50,Solar,2021-06-01
796,Solar  ,ISONE,Withdrawn,2018-10-26,2018-12-06,Hartford,CT,CT,50.00,Solar,2022-11-01
797,Solar,ISONE,Withdrawn,2018-11-05,2025-06-13,Worcester,MA,WMA,8.12,Solar,2020-12-30
798,Solar,ISONE,Withdrawn,2018-11-08,2019-08-02,Androscoggin,ME,ME,15.00,Solar,2021-11-01
799,Solar,ISONE,Withdrawn,2018-11-16,2021-03-05,Sullivan,NH,NH,10.00,Solar,2021-11-01
800,Solar,ISONE,Withdrawn,2018-11-30,2019-02-13,Somerset,ME,ME,19.80,Solar,2022-04-01
801,Solar,ISONE,Withdrawn,2018-11-30,2019-02-15,Cheshire,NH,NH,14.00,Solar,2022-04-01
802,Generator Increase,ISONE,Withdrawn,2018-12-04,2019-08-06,Hartford,CT,CT,15.60,Thermal,2019-09-03
803,Solar,ISONE,Withdrawn,2018-12-06,2021-08-04,York,ME,ME,50.00,Solar,2021-07-01
804,Solar,ISONE,Withdrawn,2018-12-10,2019-02-04,Windham,CT,CT,5.00,Solar,2020-07-01
805,Solar,ISONE,Withdrawn,2018-12-10,2025-06-13,Middletown,RI,RI,10.99,Solar,2025-02-26
806,Offshore Wind,ISONE,Withdrawn,2018-12-12,2026-01-23,,MA,SEMA,827.00,Wind,2032-12-31
807,FPS Panton Solar,ISONE,Active,2018-12-13,,Addison,VT,VT,50.00,Solar,2027-12-01
808,Barre substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2018-12-14,2025-06-13,Worcester,MA,WMA,12.40,Solar,2022-12-30
809,Belchertown Substation - NG Western MA Area Cluster Study,ISONE,Done,2018-12-14,,Hampden,MA,WMA,8.00,Solar,2021-08-08
811,Crystal Lake Substation - NG Western MA Area Cluster Study,ISONE,Done,2018-12-14,,Worcester,MA,WMA,24.73,Solar,2020-12-31
812,E. Westminster Substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2018-12-14,2025-06-13,Worcester,MA,WMA,7.98,Solar,2022-08-01
815,Lashaway Substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2018-12-14,2025-06-13,Worcester,MA,WMA,13.68,Solar,2022-04-15
817,Little Rest Rd Substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2018-12-14,2025-06-13,Worcester,MA,WMA,6.00,Solar,2022-08-20
818,Meadow Street 552 Substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2018-12-14,2025-06-13,Worcester,MA,WMA,13.38,Solar,2022-11-08
819,N. Oxford Substation - NG Western MA Area Cluster Study,ISONE,Done,2018-12-14,,Worcester,MA,WMA,8.70,Solar,2020-12-30
820,Palmer Substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2018-12-14,2025-06-13,Hampden,MA,WMA,18.09,Solar,2022-01-20
823,Thorndike Substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2018-12-14,2025-06-13,Hampden,MA,WMA,12.45,Solar,2023-12-31
824,Ware Substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2018-12-14,2025-06-13,Hampshire,MA,WMA,13.27,Solar,2023-12-31
825,Webster St - NG Western MA Area Cluster Study,ISONE,Withdrawn,2018-12-14,2019-03-15,Worcester,MA,WMA,9.00,Solar,2020-08-01
826,Wendell Depot Substation - NG Western MA Area Cluster Study,ISONE,Done,2018-12-14,,Franklin,MA,WMA,14.97,Solar,2021-10-16
829,Offshore Wind,ISONE,Withdrawn,2018-12-19,2022-05-24,,MA,SEMA,400.00,Wind,2025-07-02
830,Offshore Wind,ISONE,Withdrawn,2018-12-19,2022-05-24,,MA,SEMA,860.00,Wind,2025-07-01
831,Battery Storage,ISONE,Withdrawn,2018-12-21,2021-03-16,Windham,CT,CT,200.00,Storage,2024-05-01
832,Battery Storage,ISONE,Withdrawn,2019-01-04,2019-09-05,Plymouth,MA,SEMA,150.00,Storage,2021-12-01
833,Three Rivers Solar,ISONE,Active,2019-01-09,,Hancock,ME,BHE,100.00,Solar,2026-12-31
834,GD 1-9 Iron Mine Solar,ISONE,Done,2019-01-17,,N. Smithfield,RI,RI,38.40,Solar,2022-05-13
835,Solar,ISONE,Withdrawn,2019-01-22,2025-06-13,Norfolk,MA,SEMA,5.00,Solar,2021-09-03
836,Solar,ISONE,Withdrawn,2019-01-31,2025-06-13,Cranston,RI,RI,6.25,Solar,2023-03-01
838,Solar,ISONE,Withdrawn,2019-02-25,2025-06-13,Kent,RI,RI,9.80,Solar,2021-09-30
839,Solar,ISONE,Done,2019-02-25,,Kent,RI,RI,20.00,Solar,2023-03-17
840,Sanford Airport Solar CNR only,ISONE,Done,2019-03-01,,York,ME,ME,50.00,Solar,2020-11-07
841,Quinebaug Solar CNR only,ISONE,Done,2019-03-05,,Windham,CT,CT,49.90,Solar,2021-12-18
842,Milo Solar,ISONE,Done,2019-03-05,,Pisataquis,ME,BHE,20.00,Solar,2021-09-25
843,Solar,ISONE,Withdrawn,2019-03-07,2019-04-18,Essex,VT,VT,12.00,Solar,2020-07-01
844,Medway Grid Battery Storage,ISONE,Done,2019-03-13,,Norfolk,MA,SEMA,250.00,Storage,2026-02-25
845,Solar,ISONE,Withdrawn,2019-03-18,2019-11-08,Windham,CT,CT,20.00,Solar,2020-07-01
846,Offshore Wind Increase,ISONE,Withdrawn,2019-03-19,2022-08-10,,MA,RI,840.00,Wind,2026-05-31
847,Battery Storage,ISONE,Withdrawn,2019-03-19,2020-03-06,Essex,MA,BOST,150.00,Storage,2023-05-31
848,Adams substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2019-03-21,2025-06-13,Berkshire,MA,WMA,10.98,Solar,2021-12-31
851,Brookfield substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2019-03-21,2020-02-18,Worcester,MA,WMA,24.00,Solar,2020-08-01
853,East Longmeadow substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2019-03-21,2025-06-13,Hampden,MA,WMA,8.99,Solar,2022-08-07
854,Litchfield substation - NG Western MA Area Cluster Study,ISONE,Done,2019-03-21,,Worcester,MA,WMA,9.49,Solar,2021-04-30
855,Millbury substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2019-03-21,2025-06-13,Worcester,MA,WMA,14.44,Solar,2023-11-01
856,New Salem substation - NG Western MA Area Cluster Study,ISONE,Done,2019-03-21,,Worcester,MA,WMA,21.27,Solar,2020-08-01
857,Powder Mill substation - NG Western MA Area Cluster Study,ISONE,Done,2019-03-21,,Worcester,MA,WMA,70.66,Solar,2020-08-01
860,Shutesbury substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2019-03-21,2025-06-13,Hampshire,MA,WMA,19.99,Solar,2023-12-31
861,Snow Street substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2019-03-21,2025-06-13,Worcester,MA,WMA,24.65,Solar,2023-04-05
862,Stafford Street substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2019-03-21,2021-10-20,Worcester,MA,WMA,20.38,Solar,2022-10-01
864,W. Charlton substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2019-03-21,2025-06-13,Worcester,MA,WMA,17.03,Solar,2022-10-10
865,West Hampden 139 substation - NG Western MA Area Cluster Study,ISONE,Withdrawn,2019-03-21,2025-06-13,Hampden,MA,WMA,13.17,Solar,2023-03-10
866,Whitmanville substation - NG Western MA Area Cluster Study,ISONE,Done,2019-03-21,,Worcester,MA,WMA,26.61,Solar,2020-08-01
868,Nellie Solar,ISONE,Withdrawn,2019-04-10,2024-10-18,Sullivan,NH,NH,15.00,Solar,2024-10-01
869,Solar,ISONE,Withdrawn,2019-03-26,2025-06-13,Providence,RI,RI,6.22,Solar,2025-03-10
870,Solar,ISONE,Withdrawn,2019-03-26,2025-06-13,Providence,RI,RI,6.22,Solar,2025-03-10
871,Energy Storage,ISONE,Withdrawn,2019-03-28,2020-01-17,Grafton,NH,NH,100.00,Storage,2023-05-31
872,Battery Storage,ISONE,Withdrawn,2019-04-01,2020-02-08,Washington,RI,RI,180.00,Storage,2023-03-01
874,Cross Town Battery Storage,ISONE,Done,2019-04-08,,Cumberland,ME,ME,182.00,Storage,2025-11-29
875,Farmington Solar CNR only,ISONE,Done,2019-04-08,,Franklin,ME,ME,78.40,Solar,2021-10-27
876,Energy Storage,ISONE,Withdrawn,2019-04-11,2021-12-20,Bristol,MA,SEMA,246.00,Storage,2024-12-31
877,Energy Storage,ISONE,Active,2019-04-11,,Norfolk,MA,SEMA,170.00,Storage,2027-07-26
878,Solar,ISONE,Withdrawn,2019-04-15,2019-05-01,Sullivan,NH,NH,19.80,Solar,2020-11-05
